"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC10min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX10min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"514","SP_1292",580,1264.65915548307,0.100567183032306,0.0753656693240879,1.33438983471169,0.182076129751314,0.696095002675803,1036.32319355055,1230.86979469118,1355.63871109926,1281.41547095837,1316.0533552636,1367.65440733543,"n.p.","SP_RS06335","SPT_RS04635","SPT_0935","n.p","SAP domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Putative SAP Domain protein"
"515","SP_1674",581,2456.92970517816,0.0876978221921569,0.0656084670457578,1.33668451864594,0.181325637416282,0.696095002675803,2311.86432427902,2433.66712038064,2351.10772773672,2444.22306587021,2384.48088183945,2816.2351109629,"SPD_1487","SP_RS08270","SPT_RS08020","SPT_1613","SPD_RS07845","putative phosphosugar-binding transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"","Putative phosphosugar-binding transcriptional regulator, RpiR family"
"516","SP_1701",582,4647.73912144389,-0.0823484278144624,0.061873056495337,-1.33092548645416,0.183213530184933,0.696095002675803,5014.94065412338,4897.56613045545,4489.11505291688,4702.27680731296,4181.06687668944,4601.46920716524,"SPD_1511","SP_RS08410","SPT_RS08150","SPT_1639","SPD_RS07970","phospho-2-dehydro-3-deoxyheptonate aldolase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase"
"517","SP_1840",583,2800.65449795801,0.0795669218419625,0.0598036746286215,1.3304687769785,0.183363867072658,0.696095002675803,2836.07113968334,2581.58743781283,2721.28213593357,2920.90661833568,2947.26685612981,2796.81279985281,"SPD_1622","SP_RS09125","SPT_RS08755","SPT_1757","SPD_RS08575","ABC transporter, permease/ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"518","SP_2109",584,3088.73696820164,-0.0771436141879641,0.057762809913108,-1.33552391762122,0.181704932590307,0.696095002675803,3184.10301218407,3135.47884542386,3223.51876543307,2863.104045832,3073.67724420118,3052.53989613565,"SPD_1935","SP_RS10750","SPT_RS10495","SPT_2117","SPD_RS10190","maltodextrin ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"malC","Maltodextrin ABC transporter"
"519","SP_2205",586,10862.5379316347,-0.0750482225289304,0.0561874750683609,-1.33567529841166,0.181655426586809,0.696095002675803,10892.6203668776,10978.4948003684,11667.4971578152,11020.7735964498,9957.848446636,10657.9932216613,"SPD_2032","SP_RS11260","SPT_RS10995","SPT_2223","SPD_RS10665","DHH subfamily 1 protein","REGULATOR",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","c-di-AMP phosphodiesterase"
"520","SP_0095",587,4735.9213507374,0.0768012936416761,0.0579135358749471,1.32613718850656,0.18479425997775,0.696121234439994,4656.54554968714,4675.14579913406,4440.09195561514,4753.32323497855,4701.42744676406,5188.99411824543,"SPD_0091","SP_RS00480","SPT_RS00635","SPT_0125","SPD_RS00480","conserved hypothetical protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"",""
"521","SP_1013",588,5378.07412476936,0.0750470213826521,0.0565512192458923,1.3270628358398,0.184487897738322,0.696121234439994,5388.88060646287,5168.57342735675,5106.40589036946,5368.13241524505,5832.19434279976,5404.25806638225,"SPD_0900","SP_RS05030","SPT_RS05280","SPT_1067","SPD_RS04800","aspartate-semialdehyde dehydrogenase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)"
"522","SP_0116",589,47.8783147423009,0.104497033501998,0.0788597645995261,1.32509948555725,0.18513815675299,0.696232626838492,38.8621197581457,48.5869655799152,37.0174408196846,52.5477931851704,64.9368431873489,45.3187259235409,"SPD_0125","SP_RS00590","SPT_RS00830","SPT_0162","SPD_RS00675","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"523","SP_0249",590,14.5463481414405,0.0721197836068923,0.0546220355212684,1.3203422926048,0.186720761173522,0.700994044066695,12.0904372580898,9.71739311598303,11.0051851085549,14.2629724359748,20.7797898199517,19.422311110089,"SPD_0233","SP_RS01210","SPT_RS01495","SPT_0297","SPD_RS01250","PTS system, IIB component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"CelA","PTS system transporter subunit IIB"
"524","SP_0007",591,257.532651955919,0.116594871560166,0.0886680870768139,1.31495868924248,0.188523786603219,0.701467043048326,230.581910564998,207.304386474305,282.132927328407,293.516959077166,259.747372749396,271.912355541245,"SPD_0007","SP_RS00035","SPT_RS00215","SPT_0041","SPD_RS00035","S4 domain protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"525","SP_0430",592,142.01720224364,-0.118249514017733,0.0901007270750295,-1.31241464810004,0.18938026715255,0.701467043048326,153.721273709998,153.318869163288,152.071648772758,128.366751923773,123.812914343879,140.811755548145,"SPD_0392","SP_RS02120","n.p","SPT_0467","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"526","SP_0787",593,1866.60710101446,-0.08787100014012,0.0669396303530248,-1.31269025055424,0.189287344158654,0.701467043048326,2070.05557911723,1872.21774034606,1864.8786402133,1767.85789930109,1931.65462867967,1692.97811842942,"SPD_0688","SP_RS03845","SPT_RS07025","SPT_1413","SPD_RS03655","conserved hypothetical protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Antibiotic response/sensing",NA,2,"","ABC-type antimicrobial peptide transport system, permease component"
"527","SP_1300",594,182.843084483384,-0.118388546157768,0.0900172467725479,-1.31517626235457,0.18845067095883,0.701467043048326,228.854705242413,174.913076087695,189.089089592443,189.172055466613,164.506669407951,150.522911103189,"SPD_1155","SP_RS06380","SPT_RS04590","SPT_0926","SPD_RS06105","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"528","SP_1573",595,25274.63964287,-0.0868329747091657,0.0658442773515905,-1.31876266551611,0.18724846934758,0.701467043048326,25593.7284700535,27047.8238831657,25890.1982035621,26315.9348271333,21091.4866672509,25708.6658060544,"SPD_1403","SP_RS07755","SPT_RS07525","SPT_1513","SPD_RS07385","lysozyme","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"LytC","Lysozyme"
"529","SP_2040",597,5686.69234259927,-0.0709324635412528,0.0539790521621114,-1.31407389904192,0.188821336723615,0.701467043048326,6019.31054920612,5803.44311093431,5697.68447211091,5450.70751882174,5459.8897751923,5689.11862933022,"SPD_1849","SP_RS10315","SPT_RS10080","SPT_2035","SPD_RS09760","putative jag protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"","jag protein"
"530","SP_2063",598,12378.4470795406,-0.0753296985210682,0.0572468126330035,-1.31587585502777,0.188215713956883,0.701467043048326,12966.9939593013,13419.7198931726,11838.5777626845,11989.1543565765,11658.3279135687,12397.9085919401,"SPD_1874","SP_RS10430","SPT_RS10190","SPT_2058","SPD_RS09880","LysM domain protein","MEMBRANE PROTEIN ","Cell Wall","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"531","SP_0032",599,10881.7303647176,-0.0659738105549509,0.0506881779222718,-1.30156208526807,0.193066127920511,0.70162939134189,11273.4691405074,11177.1615040729,11014.1893509164,10515.5640991124,10896.4022868371,10413.5958068594,"SPD_0038","SP_RS00195","SPT_RS00355","SPT_0070","SPD_RS00200","DNA polymerase I","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Replication",NA,NA,1,"polA","DNA polymerase I"
"532","SP_0405",602,2868.85162041762,0.0822070482335837,0.063113727157527,1.30252247705798,0.192737839373286,0.70162939134189,2722.07558839278,2890.38459683184,2706.27506533099,2739.24139046695,3144.67485941935,3010.45822206379,"SPD_0370","SP_RS02010","SPT_RS02235","SPT_0443","SPD_RS01985","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"533","SP_0706",603,167.5903275481,-0.11744333332592,0.0898467205839543,-1.3071521427004,0.191161045293567,0.70162939134189,181.356558871346,171.673945049034,189.089089592443,154.640648516359,167.969967711276,140.811755548145,"SPD_0613","SP_RS03450","SPT_RS03575","SPT_0718","SPD_RS03275","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"534","SP_1021",604,1591.58825206389,0.0910986931922582,0.0695673687135527,1.30950321791474,0.190363948441445,0.70162939134189,1677.9799708906,1506.19593297737,1407.66322252152,1633.48568529901,1742.90487114844,1581.29982954641,"SPD_0907","SP_RS05070","SPT_RS05310","SPT_1073","SPD_RS04835","HemK protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"hemK","HemK protein"
"535","SP_1550",606,3525.10712445818,0.0739434302009278,0.0565358553106544,1.30790327296937,0.190906119267792,0.70162939134189,3535.58929532996,3338.46439051328,3393.59889892892,3530.46101928366,3684.94939473809,3667.57974795513,"SPD_1382","SP_RS07645","SPT_RS07415","SPT_1492","SPD_RS07275","glutathione S-transferase family protein","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Glutathione S-transferase"
"536","SP_1666",607,16720.8827350256,-0.0746664807814275,0.0573873277862448,-1.30109701325602,0.193225249985803,0.70162939134189,18451.7344611676,16848.8799527684,16320.6895159869,16193.7284941499,15641.9867869686,16868.2771991123,"SPD_1479","SP_RS08230","SPT_RS07980","SPT_1605","SPD_RS07805","cell division protein FtsZ","CELL DIVISION","Intracellular","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"FtsZ","Cell division protein"
"537","SP_1737",608,5275.39132617584,0.0938082177377424,0.0718820413762027,1.30502996216797,0.191882645498891,0.70162939134189,4523.55073984816,5230.11691709131,5424.55578714405,4798.36420056584,5594.95840902198,6080.80190338368,"SPD_1547","SP_RS08595","SPT_RS08335","SPT_1675","SPD_RS08170","putative DNA-directed RNA polymerase, omega subunit","NUCLEOTIDE METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"rpoZ","DNA-directed RNA polymerase subunit omega"
"538","SP_1874",609,3743.98561092752,-0.0879805317817791,0.0675308470341183,-1.30281990595097,0.192636253171719,0.70162939134189,4216.97179508945,3677.49343922647,3739.76199416165,3556.73491587625,3309.1815288273,3963.76999238399,"SPD_1654","SP_RS09295","SPT_RS08920","SPT_1791","SPD_RS08750","ribosomal large subunit pseudouridine synthase B","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rluB","ribosomal large subunit pseudouridine synthase B"
"539","SP_2221",610,2625.85917851276,-0.0827353856766667,0.0632010011532242,-1.3090834665116,0.190506079099736,0.70162939134189,2618.44326903773,2616.13816889188,2903.36792591148,2575.59254883314,2401.79737335608,2639.81578504626,"SPD_2048","SP_RS11340","SPT_RS11075","SPT_2239","SPD_RS10745","ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"cbiO1","cobalt transporter ATP-binding subunit"
"540","SP_0508",611,884.147559563211,0.102688230253892,0.0789864694394053,1.3000736832866,0.193575716378558,0.701751574105574,705.563374275667,878.884221823354,943.444505215204,951.865739411372,920.371524108692,904.755992544977,"SPD_0453","SP_RS02495","SPT_RS02705","SPT_0542","SPD_RS02405","type I restriction-modification system, S subunit","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"hsdS","Type I restriction modification DNA specificity domain"
"541","SP_0373",612,2851.4606118275,-0.0830316766703071,0.0640331328653175,-1.29669864576125,0.194734895498774,0.704186273674128,2875.79686210278,2965.96432106727,3007.416948756,3019.24605986793,2606.9977978281,2633.34168134289,"SPD_0341","SP_RS01825","SPT_RS02105","SPT_0416","SPD_RS01815","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"542","SP_1635",614,33.1216056411417,0.0910156946246916,0.0702729991459303,1.29517304983222,0.195260539530716,0.704400806287518,18.9992585484268,25.9130483092881,38.0179121931896,35.282089710043,43.2912287915659,37.2260962943372,"n.p.","SP_RS08060","SPT_RS07815","SPT_1574","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"543","SP_0472",615,386.173097219505,0.102340843849062,0.079368115201565,1.28944530922973,0.197243318138684,0.704801976142303,219.3550759682,402.731959140186,380.179121931896,388.853669570261,398.279304882407,527.639451824083,"n.p.","SP_RS02325","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"544","SP_0675",616,2808.07966521658,0.0773384154263086,0.0600067214739364,1.28882920990609,0.19745746871838,0.704801976142303,2706.53074048952,2715.47152074415,2747.2943916447,2818.06308024471,3078.87219165617,2782.24606652024,"SPD_0587","SP_RS03315","SPT_RS03480","SPT_0699","SPD_RS03145","oxidoreductase, short chain dehydrogenase/reductase family","UNKNOWN",NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"dltE","short chain dehydrogenase/reductase family oxidoreductase"
"545","SP_0956",618,62.8282903500277,-0.108644746772652,0.0843837490279861,-1.28750793872194,0.197917304361405,0.704801976142303,74.2698288711228,69.1014621581016,67.0315820248343,52.5477931851704,60.6077203081923,53.4113555527446,"n.p.","SP_RS04740","n.p","n.p.","n.p","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","hypothetical protein"
"546","SP_1050",619,67.1145535764811,0.101142006233806,0.0782325496605318,1.29283791302576,0.196067124675739,0.704801976142303,37.1349144355614,74.5000138892032,64.0301679043193,104.344903610553,69.2659660665055,53.4113555527446,"SPD_0930","SP_RS05195","n.p","n.p.","SPD_RS04965","putative transcriptional regulator","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,""," transcriptional regulator"
"547","SP_1463",620,262.215430082509,-0.111855933718681,0.0866634311742437,-1.29069357401492,0.196809953800262,0.704801976142303,259.94440104893,283.963821055949,291.137169689952,246.223945210513,247.625828687757,244.397414801953,"SPD_1292","SP_RS07190","SPT_RS04040","SPT_0812","SPD_RS06800","methylated-DNA--protein-cysteine S-methyltransferase","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"Ogt","Methylated-DNA--protein-cysteine S-methyltransferase"
"548","SP_1910",621,551.311684129804,-0.106682786994637,0.0826313170485124,-1.29106966710944,0.196679521062209,0.704801976142303,652.883611936847,569.007352458117,521.245585596099,581.779138835815,490.922534496358,492.031881455587,"SPD_1713","SP_RS09605","SPT_RS09245","SPT_1859","SPD_RS09050","conserved hypothetical protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"549","SP_2164",622,19.0596881049354,-0.0774329244448528,0.0599955024138255,-1.29064548723587,0.196826635328342,0.704801976142303,25.0444771774717,22.6739172706271,21.0098988436048,10.5095586370341,17.3164915166264,17.8037851842482,"SPD_1992","SP_RS11040","SPT_RS10780","SPT_2177","SPD_RS10465","PTS system, IIA component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"","PTS system, mannose specific IIA component"
"550","SP_0027",623,2150.94455337066,0.0761833822241411,0.0599891853924074,1.26995193760013,0.204101750868008,0.706311565515378,2066.60116847206,2077.36270612793,2109.99412672202,2137.94449987665,2225.16915988649,2288.59565913882,"SPD_0033","SP_RS00175","SPT_RS00335","SPT_0066","SPD_RS00180","ribose-phosphate pyrophosphokinase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"prsA","ribose-phosphate pyrophosphokinase"
"551","SP_0048",625,2584.57678261983,-0.0841384007471094,0.0663456267299862,-1.26818307240561,0.204732580637835,0.706311565515378,2856.79760355435,2563.23236192708,2610.22981347452,2668.67721104687,2537.7318317616,2270.79187395457,"SPD_0055","SP_RS00285","SPT_RS00445","SPT_0087","SPD_RS00295","phosphoribosylglycinamide formyltransferase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"purN","phosphoribosylglycinamide formyltransferase"
"552","SP_0111",626,303.026114130476,-0.110539162630817,0.0871735311386582,-1.26803584972362,0.204785148456985,0.706311565515378,370.485541694322,287.20295209461,304.143297545517,273.999207322674,279.661337993516,302.66434813222,"SPD_0108","SP_RS00565","SPT_RS00735","SPT_0145","SPD_RS00565","putative amino acid ABC transporter, ATP-binding protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","CELLULAR PROCESSES",NA,"Membrane transport","Cellular community",NA,2,"","amino acid ABC transporter ATP-binding protein"
"553","SP_0118",627,5602.70370828729,0.0764501586175751,0.0601879424906141,1.27019059721965,0.204016746173254,0.706311565515378,5561.60113872129,5373.71839313862,5353.52231962519,5763.7422296534,5340.40598372757,6223.23218485767,"SPD_0127","SP_RS00600","SPT_RS00840","SPT_0165","SPD_RS00690","tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"mnmA","tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)"
"554","SP_0272",628,37236.5093472929,-0.063965641533237,0.0502779094952751,-1.27224147096347,0.203287337003111,0.706311565515378,38633.2650529033,37523.1736621954,38251.0220232162,35624.4010485064,35602.7065581838,37784.4877387522,"SPD_0252","SP_RS01325","SPT_RS01600","SPT_0317","SPD_RS01350","ribosomal protein S7","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsG","30S ribosomal protein S7"
"555","SP_0337",629,3386.32427851386,0.0814477206760131,0.0643410310589344,1.26587527951502,0.205557738077,0.706311565515378,3204.82947605508,3388.13106643942,3236.52489328864,3451.63932950591,3832.13957262942,3204.68133316468,"SPD_0307","SP_RS01645","SPT_RS01950","SPT_0387","SPD_RS01635","phospho-N-acetylmuramoyl-pentapeptide-transferase","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"MraY","Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) "
"556","SP_0509",630,714.642761396732,0.100218661807253,0.0789759421008101,1.2689770978525,0.204449232458558,0.706311565515378,604.521862904488,720.166800928965,715.337032056067,722.156814916199,696.988783544212,828.685274030462,"SPD_0454","SP_RS02500","SPT_RS02710","SPT_0544","SPD_RS02410","type I restriction-modification system, M subunit","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"hsdM","Type I restriction-modification system, DNA methylase subunit"
"557","SP_0889",631,508.481221588099,0.103389055732053,0.0816553644110939,1.26616366821341,0.205454492002401,0.706311565515378,522.479610081736,473.992841990728,447.21070395673,485.691745582932,530.750464984598,590.761962931872,"n.p.","SP_RS04385","SPT_RS06515","SPT_1311","n.p","hypothetical protein","UNKNOWN","Intracellular","CELLULAR PROCESSES","CELLULAR PROCESSES",NA,"Cellular community","Cell growth and death",NA,2,"doc","predicted type II toxin-antitoxin system death-on-curing family toxin"
"558","SP_0891",632,107.118984908178,0.112095915820828,0.0879272357473383,1.27487137367697,0.202354772818721,0.706311565515378,75.9970341937071,91.7753794287286,121.057036194104,101.3421725714,124.67873891971,127.863548141419,"n.p.","SP_RS04395","n.p","n.p.","n.p","putative type I restriction-modification system, S subunit","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"hsdS","Restriction endonuclease S subunit"
"559","SP_0897",633,39091.5510211549,0.0661083176013269,0.0521844570003755,1.26682007251414,0.205219633141795,0.706311565515378,37851.7046444339,39975.1958584617,36489.191934474,39452.8831234259,40838.3477682358,39941.9827978979,"SPD_0790","SP_RS04425","SPT_RS06470","SPT_1302","SPD_RS04185","pyruvate kinase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM","METABOLISM",NA,"Carbohydrate metabolism","Energy metabolism",NA,2,"pyk","pyruvate kinase"
"560","SP_1083",635,7950.19668966545,-0.0654177451951566,0.0516912881537541,-1.26554681710724,0.205675376865652,0.706311565515378,8143.77309598475,8320.24792797391,7982.7610891963,7906.94150884856,7640.03605713556,7707.42045885363,"SPD_0969","SP_RS05355","SPT_RS05585","SPT_1129","SPD_RS05170","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"561","SP_1298",637,874.200665782706,-0.0993444424262792,0.0784470772829047,-1.26638806526867,0.205374181659645,0.706311565515378,991.415855163361,776.311738932422,977.460531914374,876.046780672769,838.984013980548,784.985074032762,"SPD_1153","SP_RS06370","SPT_RS04600","SPT_0928","SPD_RS06095","DHH subfamily 1 protein","REGULATOR","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"PapP","Putative DHH subfamily 1 protein"
"562","SP_1355",638,16938.4102119921,0.0689714056183723,0.0539209724554794,1.27912021014308,0.200854727727795,0.706311565515378,16729.7107545511,16549.8001868653,16177.6221095757,16804.0335778577,16916.4805625923,18452.8140805103,"SPD_1188","SP_RS06630","SPT_RS04560","SPT_0920","SPD_RS06270","ribosomal protein L10","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"RplJ","50S ribosomal protein L10"
"563","SP_1453",639,217.281280059203,-0.113725085544673,0.0890632293957881,-1.27690278374356,0.201636571238892,0.706311565515378,211.582652016571,249.413089976898,237.111715520682,225.204827936444,186.152283803734,194.22311110089,"SPD_1282","SP_RS07140","n.p","n.p.","SPD_RS06755","conserved domain protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"564","SP_1647",640,6169.85439128646,-0.0717490311304778,0.0562903003749098,-1.27462512462375,0.202441960280601,0.706311565515378,6708.46547291724,6158.6678148408,6154.89988980269,6043.74689905438,5830.4626936481,6122.88357745554,"SPD_1460","SP_RS08130","SPT_RS07880","SPT_1587","SPD_RS07705","endopeptidase O","VARIOUS","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"PepO","Putative endopeptidase O"
"565","SP_1668",641,3502.86645112558,0.0703299664626842,0.0551345481793949,1.27560610878404,0.202094793580821,0.706311565515378,3457.86505581367,3387.0513560932,3374.58994283233,3567.24447451328,3562.86812954588,3667.57974795513,"SPD_1481","SP_RS08240","SPT_RS07990","SPT_1607","SPD_RS07815","hypothetical protein","UNKNOWN","Membrane","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"566","SP_1858",642,385.728823125714,0.104835727973662,0.0827959440063635,1.26619400541655,0.205443633167668,0.706311565515378,396.393621533086,337.949338366965,362.170637208806,412.124835123693,404.340076913226,401.394429608505,"SPD_1639","SP_RS09220","SPT_RS08845","SPT_1775","SPD_RS08660","transcriptional regulator, TetR family","REGULATOR","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"",""
"567","SP_2127",643,658.946602142871,0.10698682396772,0.0840360208125165,1.27310673367562,0.202980169824341,0.706311565515378,500.889543549433,630.550842192677,738.347873646682,687.625407965944,685.733064058405,710.532881444088,"SPD_1957","SP_RS10855","SPT_RS10595","SPT_2139","SPD_RS10290","transketolase, C-terminal subunit","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"tktA2","Transketolase, C-terminal subunit"
"568","SP_2216",645,17605.6339749159,-0.0706577019875113,0.0558178777994285,-1.26586149049606,0.205562675629738,0.706311565515378,17576.0413626174,18470.6048927913,18211.5804119113,17105.0573645327,16089.6180926734,18180.9017249691,"SPD_2043","SP_RS11315","SPT_RS11050","SPT_2234","SPD_RS10720","secreted 45 kd protein","UNKNOWN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"pcsB","protein required for cell wall separation of group B streptococcus"
"569","SP_0218",646,33373.6270417437,0.0892377296832199,0.0706246192909168,1.26354988641612,0.206391630331025,0.707193246821946,28311.4860451398,33880.2309540479,34104.0681800381,33712.412059326,31206.0493621124,39027.5156497979,"SPD_0202","SP_RS01055","SPT_RS01335","SPT_0265","SPD_RS01090","ribosomal protein S17","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rpsQ","30S ribosomal protein S17"
"570","SP_1689",648,64.4346395902921,0.104429719257054,0.0828739854815873,1.26010253579823,0.207632375629562,0.709581056957184,52.6797623388197,63.7029104269999,56.0263969162794,87.0792001354252,75.3267380973247,51.7928296269039,"SPD_1501","SP_RS08345","SPT_RS08095","SPT_1627","SPD_RS07920","ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"","Putative ABC transporter, premease component"
"571","SP_2096",649,1691.36868620547,-0.082663417948887,0.065640457975824,-1.25933639858718,0.207908851451563,0.709581056957184,1891.28982822976,1673.55103664152,1678.79096474137,1628.23090598049,1617.3603076529,1658.98907398676,"SPD_1922","SP_RS10675","SPT_RS10425","SPT_2105","SPD_RS10115","peptidase, M20/M25/M40 family","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"","N-acetyldiaminopimelate deacetylase"
