"","Gene","X","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC60min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC60min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.NDC60min.c","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX60min.a","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX60min.b","X.ExpOut.180706_NS500751_0080_AHJGYHBGX5.Out.Rep.Bams.WT4.LVX60min.c","D39.old","TIGR4.new","TAIWAN.19F.new","TAIWAN.19F.old","D39.new","GENE.DESCRIPTION","GENE.CATEGORY","Location.Tag","Tag1","Tag2","Tag3","Category1","Category2","Category3","No..of.Categories","Gene.Name","Gene.Description"
"620","SP_1951",686,72.7599120332415,-0.435062085085401,0.192556300871252,-2.25940196772006,0.0238583921227816,0.0710187124121282,89.5843410962149,89.5506091528812,79.1420831494798,58.2613064029066,54.6005047067833,65.4206276911834,"SPD_1750","SP_RS09805","n.p","n.p.","SPD_RS09255","conserved hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"621","SP_1741",687,36.3195590903879,-0.543696598767101,0.24075631561926,-2.25828592437392,0.0239278392606375,0.0711217580352573,54.0349993913677,33.8544985821868,48.0940351446839,35.8531116325579,28.8169330396912,17.2637767518401,"SPD_1551","SP_RS08615","SPT_RS08350","SPT_1678","SPD_RS08190","addiction module antitoxin, Axe family","VARIOUS","Intracellular","CELLULAR PROCESSES",NA,NA,"Cellular community",NA,NA,1,"yefM","yefM antitoxin"
"622","SP_0615",688,938.265235568809,-0.21572603840364,0.0955524804364639,-2.25767073150009,0.0239661952802988,0.0711322249453053,1035.19683044515,959.93884689491,1036.15250400319,971.021773381777,756.823662463469,870.457796224356,"SPD_0535","SP_RS03020","SPT_RS03190","SPT_0640","SPD_RS02870","beta-lactam resistance factor","PEPTIDOGLYCAN","Cell Wall","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"fibA","Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme)"
"623","SP_1369",691,1183.04508567723,-0.225943077375275,0.100416053874737,-2.25006927335667,0.0244445482283328,0.0722370006979098,1366.51669513433,1160.88167718918,1308.8882982414,1226.47519376375,925.175218642718,1110.33343109203,"SPD_1203","SP_RS06710","SPT_RS04485","SPT_0904","SPD_RS06350","prephenate dehydratase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"PheA","Prephenate dehydratase"
"624","SP_0758",692,1831.36504800909,-0.179754384993028,0.0800975731405365,-2.24419265085145,0.0248200086883294,0.0732405458693189,1937.43912291417,1876.1944698128,2027.25489913668,1601.43898625425,1868.55060552103,1677.31220441562,"SPD_0661","SP_RS03710","SPT_RS03845","SPT_0772","SPD_RS03520","PTS system, IIABC components","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Carbohydrate metabolism",NA,2,"exp5","PTS system component"
"625","SP_1001",693,2303.86876022109,-0.163229201577166,0.0728606145439316,-2.24029405459854,0.0250718389772053,0.073876905038172,2349.1004998563,2563.11316685137,2401.65783095921,2080.97435433972,2220.42052474252,2207.94618457744,"SPD_0887","SP_RS04965","SPT_RS05950","SPT_1200","SPD_RS04730","amino acid permease family protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Amino acid metabolism",NA,2,"","amino acid permease"
"626","SP_1344",694,87.7808430795823,-0.411389922665201,0.183922811152472,-2.23675312533234,0.0253024797231653,0.0744490829894863,110.913946119123,86.2743673546051,109.58134589928,71.7062232651159,68.2506308834792,79.9585449558908,"SPD_1179","SP_RS06595","n.p","n.p.","SPD_RS06235","conserved hypothetical protein","UNKNOWN","Intracellular","METABOLISM","ENVIRONMENTAL INFORMATION PROCESSING",NA,"Amino acid metabolism","Signal transduction",NA,2,"LanL","Possible lanthionine biosynthesis protein"
"627","SP_0622",695,1383.51356477239,0.183237415488156,0.081954479937498,2.23584379557896,0.0253620050079395,0.0745168550017446,1324.56847192261,1308.31255811161,1248.0097727418,1365.40600133991,1590.99803992821,1463.78654459023,"SPD_0541","SP_RS03050","SPT_RS03220","SPT_0646","SPD_RS02900","nitroreductase family protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","nitroreductase family protein"
"628","SP_1273",696,648.742096636107,0.201940694740159,0.0904658214503895,2.23223192474852,0.025599638464742,0.0751069852658093,596.517953807336,619.209699874191,590.521697346119,696.147917532166,706.773199815584,683.282111441248,"SPD_1129","SP_RS06240","SPT_RS04725","SPT_0954","SPD_RS05970","licD1 protein","VARIOUS","Membrane","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"LicD1","Lipopolysaccharide cholinephosphotransferase"
"629","SP_0895",697,1518.90134761248,-0.180666386244024,0.0810185763085663,-2.22993780532431,0.0257515721338045,0.0754443476287357,1630.29281058429,1587.8851915645,1633.97962440926,1459.52041937538,1290.69526404091,1511.03477570053,"SPD_0788","SP_RS04415","SPT_RS06480","SPT_1304","SPD_RS04175","DNA polymerase III, alpha subunit","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"dnaE","DNA polymerase III DnaE"
"630","SP_0722",700,33.9112276753241,-0.538794392762026,0.242885523780038,-2.21830590961843,0.0265339815174238,0.0774034146551136,29.8614470320716,52.4198687724183,46.8764646346919,17.926555816279,31.8502944122903,24.5327353841938,"SPD_0628","SP_RS03535","SPT_RS03680","SPT_0738","SPD_RS03355","transcriptional activator TenA","AMINO ACID METABOLSIM","Intracellular","GENETIC INFORMATION PROCESSING","METABOLISM",NA,"Transcription","Cofactor and vitamin metabolism",NA,2,"tenA","transcriptional activator TenA"
"631","SP_1519",701,652.633740006767,-0.207830927792165,0.093716007479967,-2.21766732686079,0.0265775235907811,0.0774198333414765,711.69782093104,712.036550825348,681.230700340522,639.380490780616,558.13849255823,613.318384604844,"SPD_1347","SP_RS07480","SPT_RS07235","SPT_1457","SPD_RS07085","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"632","SP_0480",702,2463.22488534339,0.157827038010906,0.0712808214028045,2.21415851984972,0.0268178761848426,0.0780086939735736,2295.77648729903,2268.25140500652,2410.78960978415,2726.33036372576,2531.34006543393,2546.86138081093,"SPD_0430","SP_RS02370","SPT_RS02595","SPT_0521","SPD_RS02290","potassium uptake protein, Trk family","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"trkA","potassium transporter peripheral membrane protein, sapG"
"633","SP_1849",703,144.540348068364,-0.345035932527472,0.155930415978442,-2.21275580112076,0.0269144859909056,0.0781783504885195,149.307235160358,162.720009314382,177.156509203836,121.004251759883,142.567984512156,114.486098459571,"SPD_1630","SP_RS09175","SPT_RS08800","SPT_1766","SPD_RS08615","DpnD protein","AMINO ACID METABOLSIM",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"dpnD",""
"634","SP_1171",704,207.932842787071,0.314237435685404,0.142165595072932,2.21036204662737,0.0270800456271106,0.0785475187081817,175.613748021945,178.009137706337,194.202496343724,279.35549480368,216.885338140834,203.530841705904,"SPD_1034","SP_RS05775","SPT_RS05930","SPT_1196","SPD_RS05505","hydrolase, haloacid dehalogenase-like family","UNKNOWN",NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,""," HAD superfamily hydrolase"
"635","SP_1538",705,3651.31908478741,0.144391092374374,0.0653805875715526,2.20847039981634,0.0272114990065286,0.0788168524416047,3549.24627581194,3378.89737462213,3468.2495977122,3752.62568420773,3896.35268310351,3862.54289326695,"SPD_1367","SP_RS07575","SPT_RS07335","SPT_1476","SPD_RS07195","Cof family protein/peptidyl-prolyl cis-trans isomerase, cyclophilin type","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Cof family protein/peptidyl-prolyl cis-trans isomerase"
"636","SP_1615",706,95.5043732213493,0.384407582525762,0.174174760025893,2.20702231751957,0.0273125002067201,0.0789973447905417,86.0294069257302,79.7218837580528,76.7069421294958,113.5348535031,115.267732158765,101.765420852952,"SPD_1839","SP_RS07965","SPT_RS10030","SPT_2025","SPD_RS09710","transketolase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"RecP1","Transketolase"
"637","SP_0549",707,2485.14316694081,-0.191384451778788,0.0867414407684732,-2.20637852084592,0.027357507668632,0.0790156020641393,2702.46095640248,2366.5386589548,2894.77388750597,2188.53368923739,2255.30418052741,2503.24762901681,"SPD_0476","SP_RS02700","SPT_RS02890","SPT_0580","SPD_RS02540","conserved hypothetical protein","UNKNOWN","Intracellular","HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","phosphotransferase. note: could be involved in antibiotic resistance"
"638","SP_0133",708,31.7023957742803,0.532499091505108,0.241910601628958,2.20122263315212,0.0277202667803029,0.0799502609680487,29.1504601979747,20.7495313890822,20.698698669864,28.383713375775,43.9837399026866,47.2482311102991,"SPD_0138","SP_RS00680","n.p","n.p.","SPD_RS00770","hypothetical protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"",""
"639","SP_0841",709,169.313621917518,-0.33001814336054,0.150058333179325,-2.19926568800519,0.0278590359655376,0.0801241569600393,180.590655860624,211.863636288524,178.374079713828,141.918566878875,171.384917551848,131.749875211411,"SPD_0735","SP_RS04115","SPT_RS06775","SPT_1362","SPD_RS03890","conserved hypothetical protein","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rsmC","16S rRNA G1207 methylase RsmC"
"640","SP_1388",710,1625.79970978734,0.16031114741177,0.0728756086838612,2.1997915394053,0.0278216885283217,0.0801241569600393,1549.24031149724,1540.92572578921,1513.44014392005,1695.55340428972,1691.09896522398,1764.53970800386,"SPD_1220","SP_RS06805","SPT_RS04395","SPT_0887","SPD_RS06440","spermidine/putrescine ABC transporter, permease protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"PotB","Putative spermidine/putrescine import ABC transporter, permease component I"
"641","SP_0715",711,2578.41914866947,-0.207596855261648,0.0944489285703758,-2.19797999198015,0.0279505317792602,0.0802742417626574,2522.58128737596,3057.82567839107,2729.18429814706,2197.49696714553,2739.12531945696,2224.30134150023,"SPD_0621","SP_RS03500","SPT_RS03645","SPT_0731","SPD_RS03320","lactate oxidase","VARIOUS","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"lctO-2","lactate oxidase"
"642","SP_1783",712,205.266908693239,-0.312170007052457,0.142289584962021,-2.19390623098506,0.0282421513593683,0.0809978554435816,217.561971233665,221.692361683352,245.949243018383,216.612549446704,169.868236865548,159.917089911782,"SPD_1574","SP_RS08850","SPT_RS08505","SPT_1710","SPD_RS08315","MutT/nudix family protein","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"mutT","MutT/nudix family protein"
"643","SP_1078",713,300.000349556112,-0.283740407646213,0.129385484292346,-2.19298485605311,0.0283084702081163,0.0810741881696683,357.626377550763,323.255857429913,313.524406322939,315.208606436238,221.435380199732,268.951469397087,"SPD_0963","SP_RS05330","SPT_RS05545","SPT_1121","SPD_RS05130","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"644","SP_1758",714,328.763592639478,-0.253337246984506,0.115554944121242,-2.1923531607501,0.0283540159520844,0.0810908971626839,379.666969407768,346.189550017846,352.486662642683,306.245328528099,274.519204220216,313.473841020254,"n.p.","SP_RS08705","n.p","n.p.","n.p","glycosyl transferase, group 1","UNKNOWN","Cytoplasm","GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,1,"gtf1","Glycosyltransferase Gtf1"
"645","SP_2101",716,3907.49678768069,-0.151944771328748,0.0693629088693253,-2.19057669012989,0.0284824394994262,0.0812306444941735,4095.99515123249,4312.62628713083,3945.53723762907,3824.33190747285,3542.96608319572,3723.52405942319,"SPD_1927","SP_RS10700","SPT_RS10450","SPT_2110","SPD_RS10140","cation-transporting ATPase, EI-E2 family","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING","METABOLISM",NA,"Membrane transport","Cofactor and vitamin metabolism",NA,2,"",""
"646","SP_1069",717,616.715719983206,-0.212264053905528,0.0970358403628937,-2.18748096694691,0.028707431168444,0.0817581233555964,626.379400839407,645.4196342604,716.54024513029,585.600823331779,574.821980107525,551.532236229837,"SPD_0954","SP_RS05285","SPT_RS05500","SPT_1112","SPD_RS05085","conserved hypothetical protein","UNKNOWN",NA,"ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"647","SP_1624",718,1398.10578523618,0.206609087363643,0.0946971951286567,2.18178676868879,0.0291252735408683,0.082832602465812,1153.22064490524,1450.28303603691,1282.10174702157,1426.65506704553,1647.1152253213,1429.25899108655,"SPD_1437","SP_RS08010","SPT_RS07760","SPT_1563","SPD_RS07570","acyltransferase family protein","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Putative acyltransferase"
"648","SP_1705",719,95.5330348394558,-0.397826180836335,0.18258206015737,-2.17888975780777,0.0293398588224951,0.0833268313150696,109.491972450929,129.95759133162,94.9704997793758,67.2245843110461,83.4174377464745,88.1361234172887,"SPD_1515","SP_RS08430","SPT_RS08170","SPT_1643","SPD_RS07990","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"",""
"649","SP_0045",720,175.526688009682,0.308366593693711,0.141682274912885,2.17646557329287,0.0295204652121446,0.0837233193933324,159.261050837715,165.996251112658,141.238179159072,198.685993630425,197.16848921894,190.810164099285,"SPD_0052","SP_RS00270","SPT_RS00430","SPT_0084","SPD_RS00280","putative phosphoribosylformylglycinamidine synthase","NUCLEOTIDE METABOLSIM","Intracellular","METABOLISM",NA,NA,"Nucleotide metabolism",NA,NA,1,"","phosphoribosylformylglycinamidine synthase"
"650","SP_0499",721,17278.4162962597,0.154995192182726,0.0712774185626969,2.17453430985845,0.0296650316134369,0.0840166359981112,16144.3780418393,15980.4154113916,16880.397550529,17193.0609074629,17570.7457507801,19901.5001155554,"SPD_0445","SP_RS02455","SPT_RS02675","SPT_0536","SPD_RS02365","phosphoglycerate kinase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"pgk","Phosphoglycerate kinase (EC 2.7.2.3)"
"651","SP_0784",722,1444.06662326324,-0.175377523995139,0.080795685554611,-2.17062981508584,0.0299591664457786,0.0845223301834191,1527.19971964023,1456.83551963346,1612.6721404844,1323.57737110193,1443.88001335716,1300.23497536227,"SPD_0685","SP_RS03830","SPT_RS07040","SPT_1416","SPD_RS03640","glutathione reductase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"gor","Glutathione reductase"
"652","SP_0992",723,2771.52238903551,-0.190263283254337,0.0876580790880247,-2.17051622889521,0.029967760554748,0.0845223301834191,2681.13135137957,3159.38917413763,3042.70870447,2733.79976198254,2287.1544749397,2724.9508673036,"SPD_0878","SP_RS04920","SPT_RS06005","SPT_1212","SPD_RS04685","conserved hypothetical protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"OrfX","Transcriptional regulator OrfX"
"653","SP_1767",725,372.065847091173,-0.249648246527764,0.115053414261406,-2.16984648504696,0.0300184775201965,0.0845485946155052,408.106442771646,366.939081406928,442.586880382091,334.629041903874,318.502944122903,361.630691959597,"n.p.","SP_RS08750","n.p","n.p.","n.p","glycosyl transferase, family 8","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","glycosyl transferase, family 8"
"654","SP_0807",726,4856.02656368427,-0.138346723692964,0.0638391568004955,-2.16711389414671,0.0302261707467639,0.0848993681772927,5084.26685062724,5057.42525593894,5136.92998165624,4678.83106804881,4452.97449497544,4725.73173085895,"SPD_0710","SP_RS03955","SPT_RS06920","SPT_1392","SPD_RS03760","putative septation ring formation regulator EzrA","CELL DIVISION","Intracellular","CELLULAR PROCESSES",NA,NA,"Cell division",NA,NA,1,"ezrA","Septation ring formation regulator EzrA"
"655","SP_1193",727,70.5627278724575,-0.44400425985552,0.20486231910141,-2.16733004782461,0.0302096969219678,0.0848993681772927,93.1392752666996,62.2485941672467,95.5792850343718,65.7307046596895,43.9837399026866,62.6947682040507,"SPD_1053","SP_RS05865","SPT_RS05105","SPT_1033","SPD_RS05590","galactose-6-phosphate isomerase, LacA subunit","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"lacA",""
"656","SP_1088",728,701.362215657055,0.224199882219732,0.103642166837507,2.16321106612175,0.0305249495195581,0.0856208062073319,602.205848480111,731.694001615005,600.871046681051,772.335779751352,811.424167170252,689.642450244558,"SPD_0975","SP_RS05390","SPT_RS05615","SPT_1135","SPD_RS05195","DNA repair protein RadC","DNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"DNA repair and editing",NA,NA,1,"radC","DNA repair protein RadC"
"657","SP_0147",729,62.2034484206873,-0.435819018099173,0.202030616481046,-2.15719293288431,0.030990634891121,0.0868077866223168,72.5206570778882,77.537722559202,71.2278748345318,56.76742675155,42.467059216387,52.6999500845644,"n.p.","SP_RS00760","SPT_RS00990","SPT_0194","n.p","hypothetical protein","UNKNOWN","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"658","SP_0232",730,3040.68415846218,-0.194098875304791,0.0901151393929485,-2.153898630267,0.0312481224139054,0.0872895567294047,3219.34838479096,3127.71883675429,3409.80621323259,3040.04509051064,2388.77208092177,3058.41434456282,"SPD_0215","SP_RS01120","SPT_RS01400","SPT_0278","SPD_RS01155","translation initiation factor IF-1","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"infA","translation initiation factor IF-1"
"659","SP_0640",731,36.5696415428841,-0.513039207678857,0.238187503849333,-2.15392998955723,0.0312456626981847,0.0872895567294047,51.1910520549799,53.5119493718436,32.8744037697839,20.9143151189921,31.8502944122903,29.0758345294148,"n.p.","SP_RS03135","n.p","n.p.","n.p","hypothetical protein","UNKNOWN","Intracellular","METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"660","SP_1270",732,3578.31403508011,-0.147123872651099,0.0683880799922229,-2.15130871736463,0.0314518406615826,0.0877386046870925,3916.82646904006,3774.23055161412,3601.57356855633,3294.00463124126,3473.19877162594,3410.05021840293,"SPD_1126","SP_RS06225","SPT_RS04740","SPT_0958","SPD_RS05955","alcohol dehydrogenase, zinc-containing","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"TarJ","Ribulose-5-phosphate reductase"
"661","SP_0433",733,3925.16189124052,0.14596466618953,0.0680277367639195,2.14566400608151,0.0318997948433829,0.0886408374768718,3766.80824704561,3660.65416927388,3740.37660669542,3940.85452027866,4358.94029242487,4083.33751172469,"SPD_0393","SP_RS02135","SPT_RS02345","SPT_0468","SPD_RS02095","N utilization substance protein B","RNA TURNOVER","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Transcription",NA,NA,1,"nusB","Transcription termination protein NusB"
"662","SP_0484",734,589.276382817963,0.204329160455851,0.0952453933359644,2.14529179101723,0.0319295244313745,0.0886408374768718,546.74887542055,523.106607124757,566.779072401275,603.527379148058,665.822821285497,629.67354152764,"SPD_0435","SP_RS02395","SPT_RS02620","SPT_0526","SPD_RS02315","cobalt transport protein","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"",""
"663","SP_1366",735,1035.70645758298,-0.181940987835317,0.0848190218183771,-2.14504935254862,0.0319489012649254,0.0886408374768718,1101.31860601617,1107.36972781734,1102.51009679775,1003.88712571162,884.22484011263,1014.92834904239,"SPD_1200","SP_RS06690","SPT_RS04500","SPT_0907","SPD_RS06335","glycosyl transferase, group 1","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Glycosyl transferase, Group 1 family"
"664","SP_1516",736,489.280876245822,-0.220006472313864,0.102540171121126,-2.14556373281238,0.0319078015407371,0.0886408374768718,533.951112406805,530.751171320735,519.902607766583,489.992525644958,409.503785300875,451.584055034974,"SPD_1343","SP_RS07465","SPT_RS07215","SPT_1453","SPD_RS07070","acetyltransferase, GNAT family","VARIOUS METABOLISM AND BIOSYNTHESIS",NA,"METABOLISM",NA,NA,"Various metabolism",NA,NA,1,"","Acetyltransferase"
"665","SP_0665",737,1391.63388395631,-0.177153524747529,0.0827204726872149,-2.14159226842654,0.0322263064396599,0.0892415697554367,1547.10735099495,1463.38800323001,1431.86291975059,1219.00579550697,1280.07849923681,1408.36073501853,"SPD_0578","SP_RS03265","SPT_RS03430","SPT_0689","SPD_RS03100","chorismate binding enzyme","VARIOUS METABOLISM AND BIOSYNTHESIS","Intracellular","METABOLISM","METABOLISM",NA,"Cofactor and vitamin metabolism","Various metabolism",NA,2,"pabB","aminodeoxychorismate synthase"
"666","SP_2023",738,59.5127173640187,-0.438840537715756,0.204944709857684,-2.14126306563606,0.0322528298136691,0.0892415697554367,77.4975649165668,63.3406747666721,70.0103043245398,53.7796674488369,47.0171012752857,45.4309914522107,"SPD_1832","SP_RS10235","SPT_RS10000","SPT_2019","SPD_RS09680","PTS system, IIB component","TRANSPORT","Membrane","ENVIRONMENTAL INFORMATION PROCESSING",NA,NA,"Membrane transport",NA,NA,1,"celA","PTS system, cellobiose-specific IIB component"
"667","SP_1105",739,7775.15699787681,-0.234166367741845,0.109617353862316,-2.13621620565635,0.0326617951371302,0.0902508601759403,8885.2024657095,7653.30084077307,8769.55159821736,7760.70478879743,5446.40034450164,8135.78194926188,"SPD_0989","SP_RS05475","SPT_RS05700","SPT_1151","SPD_RS05280","ribosomal protein L21","TRANSCRIPTION AND TRANSLATION","Intracellular","GENETIC INFORMATION PROCESSING",NA,NA,"Translation",NA,NA,1,"rplU"," 50S ribosomal protein L21"
"668","SP_1095",740,2024.03510558793,0.162132400968857,0.0760403917828799,2.13218786972848,0.0329914052667468,0.0910292343562318,1997.16201697831,1822.68252044096,1898.80121033252,2121.30910492634,2264.40426464521,2039.85151620426,"SPD_0980","SP_RS05420","SPT_RS05645","SPT_1140","SPD_RS05225","ribose-phosphate pyrophosphokinase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Ribose-phosphate pyrophosphokinase 2 (RPPK 2) (EC 2.7.6.1)"
"669","SP_1570",741,393.378571168963,0.255757517611965,0.11997896710235,2.13168627626029,0.0330326457678588,0.0910292343562318,322.788022680012,374.583645602906,376.229287587527,373.469912839145,421.637230791271,491.563327512919,"SPD_1400","SP_RS07740","SPT_RS07510","SPT_1510","SPD_RS07370","hypothetical protein","UNKNOWN",NA,"HYPOTHETICAL/UNKNOWN",NA,NA,NA,NA,NA,1,"","Hypothetical Protein"
"670","SP_1808",742,116.587925742064,0.414443190652601,0.194547927999924,2.13028838144585,0.0331478121769218,0.09122349388851,76.7865780824699,145.246719723576,71.2278748345318,138.930807576162,131.95121970806,135.384354527588,"SPD_1593","SP_RS08975","SPT_RS08615","SPT_1731","SPD_RS08425","putative type IV prepilin peptidase","TRANSPORT",NA,"GENETIC INFORMATION PROCESSING",NA,NA,"Folding, sorting, degradation",NA,NA,NA,"","type IV prepilin peptidase"
"671","SP_1806",743,206.749178472152,-0.512447182169935,0.241476224997156,-2.12214342085217,0.0338256960761442,0.0929637569145175,182.723616362914,331.992502225316,260.560089138287,174.78391920872,185.035043728544,105.399900169129,"n.p.","SP_RS08965","SPT_RS03345","SPT_0671","n.p","conserved domain protein","UNKNOWN","Intracellular","GENETIC INFORMATION PROCESSING","GENETIC INFORMATION PROCESSING",NA,"Mobile element/pseudogene","DNA repair and editing",NA,2,"","Transposase, IS4 family"
"672","SP_1607",744,5294.38609884007,0.146830177054731,0.0692924289760101,2.11899307362375,0.0340910523107496,0.0935671086270843,4993.97152269693,4901.25773022111,5169.19560017102,5294.30948440772,5466.11719342353,5941.46506212011,"SPD_1432","SP_RS07925","SPT_RS07685","SPT_1547","SPD_RS07545","UDP-glucose 4-epimerase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Putative UDP-glucose 4-epimerase"
"673","SP_0933",745,824.618515950017,-0.201805249976592,0.0955253089590898,-2.1125841117459,0.034636379791377,0.0949362248778414,827.588674888842,947.92596030123,877.86833770423,847.029762319181,706.773199815584,740.525160671034,"SPD_0824","SP_RS04615","SPT_RS06280","SPT_1266","SPD_RS04385","pyrroline-5-carboxylate reductase","AMINO ACID METABOLSIM","Intracellular","METABOLISM",NA,NA,"Amino acid metabolism",NA,NA,1,"proC","pyrroline-5-carboxylate reductase"
"674","SP_0930",746,2213.9110885978,-0.161818830908882,0.0770572637217141,-2.09998153442455,0.0357304655219485,0.0978037675547169,2333.45878950617,2397.11691573871,2293.90284082492,2236.3378380808,1911.01766473742,2111.63248269875,"SPD_0821","SP_RS04600","SPT_RS06295","SPT_1269","SPD_RS04370","choline binding protein E","VARIOUS","Intracellular","METABOLISM",NA,NA,"Cell wall metabolism",NA,NA,1,"cbpE","Teichoic acid phosphorylcholine esterase/choline binding protein E"
"675","SP_1243",748,5471.77836385565,-0.132959818130202,0.0634792736251742,-2.09453906034415,0.0362119873168926,0.0989277151197426,5807.34046090383,5525.92783309243,5845.55601847158,5207.66446462904,5293.21559518538,5150.96581085164,"SPD_1100","SP_RS06090","SPT_RS04870","SPT_0986","SPD_RS05825","glucose-6-phosphate 1-dehydrogenase","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"Zwf","Glucose-6-phosphate 1-dehydrogenase"
"676","SP_1606",749,3087.0658852866,0.178471676049108,0.0852399293832344,2.09375673279489,0.0362816562531855,0.0989277151197426,2568.79543159226,3212.90112350947,2894.16510225098,3161.04934227052,3480.78217505744,3204.70213703894,"SPD_1431","SP_RS07920","SPT_RS07680","SPT_1546","SPD_RS07540","glycosyl transferase, family 2","CARBOHYDRATE METABOLISM","Intracellular","METABOLISM",NA,NA,"Carbohydrate metabolism",NA,NA,1,"","Putative glycosyl transferase family protein"
